"﻿""PR""",URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Meta description,Meta description length,No. of meta descriptions,Is indexable page
20,https://servicesartisans.fr/urgence/peintre-en-batiment,Dépannage peintre en bâtiment urgent — 24h/24 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Peintre en bâtiment d'urgence soir & week-end : artisans disponibles partout en France. Devis rapide, intervention Devis sous 48h, intervention sous 1 à 3 semaines.",164,1,true
20,https://servicesartisans.fr/questions/comment-verifier-rge-artisan,Comment vérifier la certification RGE d'un artisan ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Pour vérifier la certification RGE d'un artisan, consultez l'annuaire officiel france-renov.gouv.fr ou le site de Qualibat. Entrez le nom ou le SIRET de l'entreprise. La certification RGE est indispensable pour bénéficier de MaPrimeRénov' et des CEE.",250,1,true
20,https://servicesartisans.fr/guides/normes-electriques,Norme NF C 15-100 : Guide Électricité Maison | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Guide complet norme NF C 15-100 : nombre de prises par pièce, protection des circuits, zones salle de bain, mise aux normes obligatoire, coûts de rénovation électrique et diagnostic.",182,1,true
20,https://servicesartisans.fr/questions/combien-coute-plombier,Combien coûte un plombier ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Un plombier coûte en moyenne 40 à 70 € de l'heure. Une intervention simple (robinet, joint) revient à 80-200 €, une urgence (fuite, dégât des eaux) coûte 150 à 400 € avec majorations le soir et le week-end.",206,1,true
20,https://servicesartisans.fr/urgence/facadier,Urgence façadier — Dépannage rapide | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Dépannage façadier en urgence, y compris le week-end. Artisans référencés par SIREN, intervention sous Devis sous 1 semaine, intervention sous 2 à 6 semaines. Gratuit.",167,1,true
20,https://servicesartisans.fr/questions/cout-ravalement-facade,Combien coûte un ravalement de façade ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Un ravalement de façade coûte entre 30 et 100 € par m² selon la technique (nettoyage simple, enduit, peinture, ITE). Pour une maison de 100 m² de façade, prévoyez 3 000 à 10 000 €. L'ITE coûte 100 à 200 €/m².",208,1,true
20,https://servicesartisans.fr/questions/cumul-aides-renovation,Peut-on cumuler les aides à la rénovation ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Oui, MaPrimeRénov', les CEE, l'éco-PTZ et la TVA à 5,5 % sont cumulables. Seule restriction : le cumul des aides ne peut pas dépasser 90 % du coût des travaux (100 % pour les ménages très modestes dans certains cas). Les aides locales viennent souvent en complément.",266,1,true
20,https://servicesartisans.fr/urgence/ascensoriste,Ascensoriste urgence — Intervention rapide | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Ascensoriste d'urgence soir & week-end : artisans disponibles partout en France. Devis rapide, intervention Diagnostic sous 1 semaine, installation 4 à 12 semaines.",164,1,true
20,https://servicesartisans.fr/questions/quel-chauffage-maison-ancienne,Quel chauffage pour une maison ancienne ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Pour une maison ancienne, la PAC air-eau est le meilleur choix si vous avez des radiateurs à eau. La chaudière à granulés est idéale en zone rurale. Le poêle à bois ou à granulés complète efficacement un chauffage existant. Isolez d'abord avant de changer de chauffage.",269,1,true
20,https://servicesartisans.fr/questions/devis-travaux-que-verifier,Que vérifier sur un devis de travaux avant de signer ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Vérifiez les mentions légales obligatoires (SIRET, assurance), le détail des prestations, les matériaux avec références précises, le prix TTC, les délais et les conditions de paiement. Un devis flou est un signal d'alerte.",222,1,true
20,https://servicesartisans.fr/comparaison/chaudiere-gaz-vs-bois-granules,Chaudière gaz vs bois/granulés : quel combustible choisir ? | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Comparatif chaudière gaz condensation vs chaudière bois à granulés en 2026 : prix, rendement, écologie, aides. Guide complet pour choisir votre système de chauffage.",165,1,true
20,https://servicesartisans.fr/questions/artisan-rge-obligatoire,Est-il obligatoire de choisir un artisan RGE ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Un artisan RGE (Reconnu Garant de l'Environnement) est obligatoire pour bénéficier des aides publiques comme MaPrimeRénov, les CEE ou l'éco-PTZ. Sans certification RGE, vous ne percevrez aucune aide financière.",210,1,true
20,https://servicesartisans.fr/questions/serrurier-urgence-24h-prix,Quel est le tarif d'un serrurier en urgence 24h/24 ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Un serrurier en urgence coûte de 100 à 350 € en journée et de 200 à 600 € la nuit ou le week-end. L'ouverture d'une porte claquée revient à 100-200 €, tandis qu'une ouverture avec remplacement de serrure coûte 250 à 500 €.",222,1,true
20,https://servicesartisans.fr/questions/acompte-travaux-combien,Quel acompte verser pour des travaux ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"L'acompte habituel est de 20 à 30 % du montant total pour les travaux courants. Au-delà de 30 %, méfiez-vous. Aucune loi ne fixe de plafond, mais un acompte excessif est un signe d'alerte. Le solde ne doit être payé qu'après réception des travaux.",247,1,true
20,https://servicesartisans.fr/questions/que-verifier-avant-payer-artisan,Que vérifier avant de payer un artisan ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Vérifiez que les travaux sont conformes au devis signé, faites un procès-verbal de réception avec liste des réserves éventuelles, et ne payez le solde qu'après levée des réserves. Conservez la facture pendant 10 ans (durée de la garantie décennale).",249,1,true
20,https://servicesartisans.fr/questions/tva-travaux-renovation-taux,Quel taux de TVA s'applique aux travaux de rénovation ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"La TVA est de 10 % pour les travaux de rénovation et d'entretien dans un logement de plus de 2 ans. Elle passe à 5,5 % pour les travaux de rénovation énergétique. La TVA est de 20 % pour les constructions neuves.",212,1,true
20,https://servicesartisans.fr/questions/pac-air-eau-ou-air-air,PAC air-eau ou air-air : laquelle choisir ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"La PAC air-eau alimente un circuit d'eau (radiateurs, plancher chauffant) et produit l'eau chaude sanitaire — elle est éligible à MaPrimeRénov'. La PAC air-air souffle de l'air chaud/froid via des splits et sert aussi de climatisation, mais n'ouvre pas droit aux aides.",269,1,true
20,https://servicesartisans.fr/urgence/nettoyage,Nettoyage d'urgence — Soir & week-end | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Besoin d'un nettoyage en urgence ? Disponible selon les artisans de votre secteur partout en France. Devis sous 48h, intervention sous 1 à 5 jours. Artisans référencés.",168,1,true
20,https://servicesartisans.fr/questions/poser-parquet-flottant-diy,Comment poser du parquet flottant soi-même ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Posez une sous-couche isolante sur le sol propre et sec, puis clipsez les lames rangée par rangée en partant du mur le plus long. Laissez un jeu de dilatation de 8 mm sur tout le pourtour. Un débutant peut poser 10 à 15 m² par jour.",232,1,true
20,https://servicesartisans.fr/questions/vitre-cassee-securiser,Vitre cassée : comment sécuriser en attendant le vitrier ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,Portez des gants épais pour ramasser les éclats. Colmatez la fenêtre avec du carton épais ou une bâche fixée avec du ruban adhésif résistant. Appelez un vitrier pour un remplacement sous 24 à 48 h. Coût : 80 à 300 €.,216,1,true
20,https://servicesartisans.fr/questions/aide-anah-conditions,Aides de l'Anah : quelles conditions ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"L'Anah (Agence nationale de l'habitat) gère MaPrimeRénov' et d'autres aides pour les propriétaires de logements de plus de 15 ans. Les conditions : revenus sous les plafonds, logement en résidence principale, travaux par un artisan RGE, et ne pas avoir bénéficié d'un PTZ dans les 5 dernières années.",300,1,true
20,https://servicesartisans.fr/questions/declaration-prealable-travaux-quand,Quand faut-il une déclaration préalable de travaux ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Une déclaration préalable (DP) est requise pour les travaux créant entre 5 et 20 m² de surface (40 m² en zone PLU), les modifications de façade, les changements de fenêtres, les ravalement et les clôtures. Le délai d’instruction est d’un mois.",243,1,true
20,https://servicesartisans.fr/guides/renovation-energetique-complete,Rénovation Énergétique : Guide Complet pour Votre Maison | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Guide complet rénovation énergétique 2026 : isolation, chauffage, ventilation, fenêtres. Toutes les aides (MaPrimeRénov, CEE, éco-PTZ) et l'ordre optimal des travaux.",166,1,true
20,https://servicesartisans.fr/questions/dpe-obligatoire-vente-location,Le DPE est-il obligatoire pour vendre ou louer en 2026 ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Oui, le DPE est obligatoire pour toute vente ou location depuis 2006. En 2026, les logements classés G sont interdits à la location. Le DPE doit être réalisé par un diagnostiqueur certifié et est valable 10 ans.",211,1,true
20,https://servicesartisans.fr/questions/comment-choisir-chauffagiste,Comment choisir un chauffagiste ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Choisissez un chauffagiste certifié RGE et PG (Professionnel du Gaz). Vérifiez sa décennale, demandez 3 devis et consultez l'annuaire officiel sur faire.gouv.fr. La certification RGE est obligatoire pour les aides MaPrimeRénov'.",228,1,true
20,https://servicesartisans.fr/questions/que-faire-fuite-eau,Que faire en cas de fuite d'eau ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Coupez immédiatement l'arrivée d'eau au compteur général. Placez des récipients sous la fuite, épongez l'eau et coupez l'électricité si l'eau est proche de prises. Prenez des photos pour l'assurance puis appelez un plombier.",224,1,true
20,https://servicesartisans.fr/questions/prime-coup-de-pouce-chauffage,C'est quoi la prime coup de pouce chauffage ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"La prime coup de pouce chauffage est une bonification des CEE pour le remplacement d'une chaudière fioul ou gaz par une PAC, une chaudière biomasse ou un système solaire. Elle varie de 2 500 à 5 000 € selon les revenus, et est cumulable avec MaPrimeRénov'.",256,1,true
20,https://servicesartisans.fr/guides/aides-renovation-2026,Aides Rénovation Énergétique 2026 — Guide Complet | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Guide complet des aides à la rénovation énergétique en 2026 : MaPrimeRénov', CEE, éco-PTZ, TVA 5,5 %, chèque énergie, aides locales. Montants, conditions et cumul des aides.",173,1,true
20,https://servicesartisans.fr/questions/canalisation-bouchee-urgence,Canalisation bouchée en urgence : que faire ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Essayez d'abord la ventouse, puis le mélange bicarbonate + vinaigre blanc. Si le bouchon persiste, utilisez un furet manuel. En cas d'échec ou de remontée d'eaux usées, appelez un plombier. Coût du débouchage pro : 100 à 350 €.",227,1,true
20,https://servicesartisans.fr/urgence/carreleur,Urgence carreleur — Dépannage rapide | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Besoin d'un carreleur en urgence ? Disponible selon les artisans de votre secteur partout en France. Devis sous 48h, intervention sous 1 à 3 semaines. Artisans référencés.",171,1,true
20,https://servicesartisans.fr/guides/garantie-decennale,Garantie Décennale : Tout Comprendre en 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Tout savoir sur la garantie décennale : définition, durée de 10 ans, travaux couverts, exclusions, comment vérifier l'attestation d'un artisan et que faire en cas de sinistre.",175,1,true
20,https://servicesartisans.fr/questions/difference-artisan-entreprise,Quelle est la différence entre un artisan et une entreprise de travaux ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,Un artisan travaille seul ou avec moins de 11 salariés et est inscrit au Répertoire des Métiers. Une entreprise de travaux est plus grande et dispose de plus de moyens mais facture souvent plus cher.,199,1,true
20,https://servicesartisans.fr/urgence/cuisiniste,Dépannage cuisiniste urgent — 24h/24 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Dépannage cuisiniste en urgence, y compris le week-end. Artisans référencés par SIREN, intervention sous Conception 2 à 3 semaines, fabrication 4 à 8 semaines, pose 3 à 7 jours. Gratuit.",186,1,true
20,https://servicesartisans.fr/guides/renovation-salle-de-bain,"Rénovation Salle de Bain : Étapes, Prix et Conseils 2026 | ServicesArtisans",text/html; charset=utf-8,false,200,0,0,"Guide complet rénovation salle de bain 2026 : étapes clés, prix par poste (douche italienne, carrelage, plomberie), budget total, erreurs à éviter et aides financières.",168,1,true
20,https://servicesartisans.fr/questions/prix-peinture-m2-maison,Quel est le prix de la peinture au m² en 2026 ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"En 2026, le prix de la peinture au m² varie de 20 à 45 € TTC (main-d'œuvre + fournitures) pour des murs intérieurs. Les plafonds coûtent 25 à 50 €/m² et une façade extérieure 30 à 80 €/m² selon l'état du support.",212,1,true
20,https://servicesartisans.fr/guides/declaration-prealable-travaux,Déclaration Préalable de Travaux : Guide 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Guide complet déclaration préalable de travaux 2026 : quand est-elle nécessaire (5-20m², façade, clôture, piscine), formulaire Cerfa 13703, délai d’instruction d’un mois et accord tacite.",187,1,true
20,https://servicesartisans.fr/questions/verifier-fiabilite-artisan,Comment vérifier qu'un artisan est fiable ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Vérifiez le SIRET sur societe.com, l'assurance décennale auprès de l'assureur, les avis Google et les références de chantiers. Un artisan fiable fournit un devis détaillé, ne demande pas plus de 30 % d'acompte et communique clairement sur les délais.",250,1,true
